id,image_path,label
source1_01371,data/images/source1/source1_01371.png,1
source1_01372,data/images/source1/source1_01372.png,1
source1_01373,data/images/source1/source1_01373.png,1
source1_01374,data/images/source1/source1_01374.png,0
source1_01375,data/images/source1/source1_01375.png,1
source1_01376,data/images/source1/source1_01376.png,1
source1_01377,data/images/source1/source1_01377.png,0
source1_01378,data/images/source1/source1_01378.png,1
source1_01379,data/images/source1/source1_01379.png,0
source1_01380,data/images/source1/source1_01380.png,0
source1_01381,data/images/source1/source1_01381.png,0
source1_01382,data/images/source1/source1_01382.png,0
source1_01383,data/images/source1/source1_01383.png,1
source1_01384,data/images/source1/source1_01384.png,1
source1_01385,data/images/source1/source1_01385.png,0
source1_01386,data/images/source1/source1_01386.png,1
source1_01387,data/images/source1/source1_01387.png,0
source1_01388,data/images/source1/source1_01388.png,1
source1_01389,data/images/source1/source1_01389.png,0
source1_01390,data/images/source1/source1_01390.png,1
source1_01391,data/images/source1/source1_01391.png,0
source1_01392,data/images/source1/source1_01392.png,0
source1_01393,data/images/source1/source1_01393.png,0
source1_01394,data/images/source1/source1_01394.png,1
source1_01395,data/images/source1/source1_01395.png,1
source1_01396,data/images/source1/source1_01396.png,0
source1_01397,data/images/source1/source1_01397.png,0
source1_01398,data/images/source1/source1_01398.png,0
source1_01399,data/images/source1/source1_01399.png,1
source1_01400,data/images/source1/source1_01400.png,0
source1_01401,data/images/source1/source1_01401.png,0
source1_01402,data/images/source1/source1_01402.png,1
source1_01403,data/images/source1/source1_01403.png,1
source1_01404,data/images/source1/source1_01404.png,1
source1_01405,data/images/source1/source1_01405.png,0
source1_01406,data/images/source1/source1_01406.png,1
source1_01407,data/images/source1/source1_01407.png,0
source1_01408,data/images/source1/source1_01408.png,0
source1_01409,data/images/source1/source1_01409.png,0
source1_01410,data/images/source1/source1_01410.png,1
source1_01411,data/images/source1/source1_01411.png,1
source1_01412,data/images/source1/source1_01412.png,1
source1_01413,data/images/source1/source1_01413.png,0
source1_01414,data/images/source1/source1_01414.png,0
source1_01415,data/images/source1/source1_01415.png,0
source1_01416,data/images/source1/source1_01416.png,1
source1_01417,data/images/source1/source1_01417.png,0
source1_01418,data/images/source1/source1_01418.png,0
source1_01419,data/images/source1/source1_01419.png,1
source1_01420,data/images/source1/source1_01420.png,1
source1_01421,data/images/source1/source1_01421.png,0
source1_01422,data/images/source1/source1_01422.png,0
source1_01423,data/images/source1/source1_01423.png,0
source1_01424,data/images/source1/source1_01424.png,0
source1_01425,data/images/source1/source1_01425.png,1
source1_01426,data/images/source1/source1_01426.png,1
source1_01427,data/images/source1/source1_01427.png,1
source1_01428,data/images/source1/source1_01428.png,1
source1_01429,data/images/source1/source1_01429.png,1
source1_01430,data/images/source1/source1_01430.png,0
source1_01431,data/images/source1/source1_01431.png,0
source1_01432,data/images/source1/source1_01432.png,1
source1_01433,data/images/source1/source1_01433.png,1
source1_01434,data/images/source1/source1_01434.png,1
source1_01435,data/images/source1/source1_01435.png,0
source1_01436,data/images/source1/source1_01436.png,1
source1_01437,data/images/source1/source1_01437.png,0
source1_01438,data/images/source1/source1_01438.png,0
source1_01439,data/images/source1/source1_01439.png,1
source1_01440,data/images/source1/source1_01440.png,0
source1_01441,data/images/source1/source1_01441.png,1
source1_01442,data/images/source1/source1_01442.png,1
source1_01443,data/images/source1/source1_01443.png,1
source1_01444,data/images/source1/source1_01444.png,1
source1_01445,data/images/source1/source1_01445.png,0
source1_01446,data/images/source1/source1_01446.png,1
source1_01447,data/images/source1/source1_01447.png,1
source1_01448,data/images/source1/source1_01448.png,0
source1_01449,data/images/source1/source1_01449.png,1
source1_01450,data/images/source1/source1_01450.png,0
source1_01451,data/images/source1/source1_01451.png,0
source1_01452,data/images/source1/source1_01452.png,1
source1_01453,data/images/source1/source1_01453.png,1
source1_01454,data/images/source1/source1_01454.png,1
source1_01455,data/images/source1/source1_01455.png,1
source1_01456,data/images/source1/source1_01456.png,0
source1_01457,data/images/source1/source1_01457.png,0
source1_01458,data/images/source1/source1_01458.png,0
source1_01459,data/images/source1/source1_01459.png,1
source1_01460,data/images/source1/source1_01460.png,0
source1_01461,data/images/source1/source1_01461.png,1
source1_01462,data/images/source1/source1_01462.png,1
source1_01463,data/images/source1/source1_01463.png,1
source1_01464,data/images/source1/source1_01464.png,1
source1_01465,data/images/source1/source1_01465.png,0
source1_01466,data/images/source1/source1_01466.png,1
source1_01467,data/images/source1/source1_01467.png,1
source1_01468,data/images/source1/source1_01468.png,0
source1_01469,data/images/source1/source1_01469.png,0
source1_01470,data/images/source1/source1_01470.png,0
source1_01471,data/images/source1/source1_01471.png,1
source1_01472,data/images/source1/source1_01472.png,1
source1_01473,data/images/source1/source1_01473.png,0
source1_01474,data/images/source1/source1_01474.png,1
source1_01475,data/images/source1/source1_01475.png,1
source1_01476,data/images/source1/source1_01476.png,1
source1_01477,data/images/source1/source1_01477.png,1
source1_01478,data/images/source1/source1_01478.png,1
source1_01479,data/images/source1/source1_01479.png,1
source1_01480,data/images/source1/source1_01480.png,0
source1_01481,data/images/source1/source1_01481.png,0
source1_01482,data/images/source1/source1_01482.png,0
source1_01483,data/images/source1/source1_01483.png,0
source1_01484,data/images/source1/source1_01484.png,1
source1_01485,data/images/source1/source1_01485.png,1
source1_01486,data/images/source1/source1_01486.png,1
source1_01487,data/images/source1/source1_01487.png,1
source1_01488,data/images/source1/source1_01488.png,1
source1_01489,data/images/source1/source1_01489.png,1
source1_01490,data/images/source1/source1_01490.png,0
source1_01491,data/images/source1/source1_01491.png,1
source1_01492,data/images/source1/source1_01492.png,1
source1_01493,data/images/source1/source1_01493.png,0
source1_01494,data/images/source1/source1_01494.png,0
source1_01495,data/images/source1/source1_01495.png,1
source1_01496,data/images/source1/source1_01496.png,0
source1_01497,data/images/source1/source1_01497.png,0
source1_01498,data/images/source1/source1_01498.png,1
source1_01499,data/images/source1/source1_01499.png,0
source1_01500,data/images/source1/source1_01500.png,0
source1_01501,data/images/source1/source1_01501.png,1
source1_01502,data/images/source1/source1_01502.png,0
source1_01503,data/images/source1/source1_01503.png,1
source1_01504,data/images/source1/source1_01504.png,1
source1_01505,data/images/source1/source1_01505.png,0
source1_01506,data/images/source1/source1_01506.png,0
source1_01507,data/images/source1/source1_01507.png,1
source1_01508,data/images/source1/source1_01508.png,1
source1_01509,data/images/source1/source1_01509.png,1
source1_01510,data/images/source1/source1_01510.png,0
source1_01511,data/images/source1/source1_01511.png,0
source1_01512,data/images/source1/source1_01512.png,0
source1_01513,data/images/source1/source1_01513.png,0
source1_01514,data/images/source1/source1_01514.png,0
source1_01515,data/images/source1/source1_01515.png,0
source1_01516,data/images/source1/source1_01516.png,1
source1_01517,data/images/source1/source1_01517.png,1
source1_01518,data/images/source1/source1_01518.png,0
source1_01519,data/images/source1/source1_01519.png,1
source1_01520,data/images/source1/source1_01520.png,1
source1_01521,data/images/source1/source1_01521.png,1
source1_01522,data/images/source1/source1_01522.png,1
source1_01523,data/images/source1/source1_01523.png,1
source1_01524,data/images/source1/source1_01524.png,0
source1_01525,data/images/source1/source1_01525.png,0
source1_01526,data/images/source1/source1_01526.png,0
source1_01527,data/images/source1/source1_01527.png,1
source1_01528,data/images/source1/source1_01528.png,1
source1_01529,data/images/source1/source1_01529.png,0
source1_01530,data/images/source1/source1_01530.png,0
source1_01531,data/images/source1/source1_01531.png,0
source1_01532,data/images/source1/source1_01532.png,0
source1_01533,data/images/source1/source1_01533.png,1
source1_01534,data/images/source1/source1_01534.png,1
source1_01535,data/images/source1/source1_01535.png,0
source1_01536,data/images/source1/source1_01536.png,1
source1_01537,data/images/source1/source1_01537.png,0
source1_01538,data/images/source1/source1_01538.png,1
source1_01539,data/images/source1/source1_01539.png,1
source1_01540,data/images/source1/source1_01540.png,1
source1_01541,data/images/source1/source1_01541.png,1
source1_01542,data/images/source1/source1_01542.png,1
source1_01543,data/images/source1/source1_01543.png,0
source1_01544,data/images/source1/source1_01544.png,1
source1_01545,data/images/source1/source1_01545.png,0
source1_01546,data/images/source1/source1_01546.png,0
source1_01547,data/images/source1/source1_01547.png,0
source1_01548,data/images/source1/source1_01548.png,0
source1_01549,data/images/source1/source1_01549.png,1
source1_01550,data/images/source1/source1_01550.png,1
source1_01551,data/images/source1/source1_01551.png,0
source1_01552,data/images/source1/source1_01552.png,1
source1_01553,data/images/source1/source1_01553.png,1
source1_01554,data/images/source1/source1_01554.png,1
source1_01555,data/images/source1/source1_01555.png,0
source1_01556,data/images/source1/source1_01556.png,1
source1_01557,data/images/source1/source1_01557.png,0
source1_01558,data/images/source1/source1_01558.png,1
source1_01559,data/images/source1/source1_01559.png,0
source1_01560,data/images/source1/source1_01560.png,1
source1_01561,data/images/source1/source1_01561.png,1
source1_01562,data/images/source1/source1_01562.png,1
source1_01563,data/images/source1/source1_01563.png,1
source1_01564,data/images/source1/source1_01564.png,1
source1_01565,data/images/source1/source1_01565.png,1
source1_01566,data/images/source1/source1_01566.png,0
source1_01567,data/images/source1/source1_01567.png,1
source1_01568,data/images/source1/source1_01568.png,1
source1_01569,data/images/source1/source1_01569.png,1
source1_01570,data/images/source1/source1_01570.png,1
source1_01571,data/images/source1/source1_01571.png,1
source1_01572,data/images/source1/source1_01572.png,0
source1_01573,data/images/source1/source1_01573.png,1
source1_01574,data/images/source1/source1_01574.png,0
source1_01575,data/images/source1/source1_01575.png,0
source1_01576,data/images/source1/source1_01576.png,0
source1_01577,data/images/source1/source1_01577.png,1
source1_01578,data/images/source1/source1_01578.png,0
source1_01579,data/images/source1/source1_01579.png,1
source1_01580,data/images/source1/source1_01580.png,0
source1_01581,data/images/source1/source1_01581.png,0
source1_01582,data/images/source1/source1_01582.png,1
source1_01583,data/images/source1/source1_01583.png,0
source1_01584,data/images/source1/source1_01584.png,1
source1_01585,data/images/source1/source1_01585.png,1
source1_01586,data/images/source1/source1_01586.png,1
source1_01587,data/images/source1/source1_01587.png,0
source1_01588,data/images/source1/source1_01588.png,1
source1_01589,data/images/source1/source1_01589.png,0
source1_01590,data/images/source1/source1_01590.png,1
source1_01591,data/images/source1/source1_01591.png,0
source1_01592,data/images/source1/source1_01592.png,1
source1_01593,data/images/source1/source1_01593.png,1
source1_01594,data/images/source1/source1_01594.png,0
source1_01595,data/images/source1/source1_01595.png,1
source1_01596,data/images/source1/source1_01596.png,0
source1_01597,data/images/source1/source1_01597.png,1
source1_01598,data/images/source1/source1_01598.png,1
source1_01599,data/images/source1/source1_01599.png,0
source1_01600,data/images/source1/source1_01600.png,0
source1_01601,data/images/source1/source1_01601.png,1
source1_01602,data/images/source1/source1_01602.png,1
source1_01603,data/images/source1/source1_01603.png,1
source1_01604,data/images/source1/source1_01604.png,0
source1_01605,data/images/source1/source1_01605.png,0
source1_01606,data/images/source1/source1_01606.png,1
source1_01607,data/images/source1/source1_01607.png,1
source1_01608,data/images/source1/source1_01608.png,1
source1_01609,data/images/source1/source1_01609.png,1
source1_01610,data/images/source1/source1_01610.png,0
source1_01611,data/images/source1/source1_01611.png,1
source1_01612,data/images/source1/source1_01612.png,0
source1_01613,data/images/source1/source1_01613.png,1
source1_01614,data/images/source1/source1_01614.png,1
source1_01615,data/images/source1/source1_01615.png,0
source1_01616,data/images/source1/source1_01616.png,1
source1_01617,data/images/source1/source1_01617.png,1
source1_01618,data/images/source1/source1_01618.png,1
source1_01619,data/images/source1/source1_01619.png,0
source1_01620,data/images/source1/source1_01620.png,0
source1_01621,data/images/source1/source1_01621.png,0
source1_01622,data/images/source1/source1_01622.png,0
source1_01623,data/images/source1/source1_01623.png,0
source1_01624,data/images/source1/source1_01624.png,0
source1_01625,data/images/source1/source1_01625.png,0
source1_01626,data/images/source1/source1_01626.png,0
source1_01627,data/images/source1/source1_01627.png,0
source1_01628,data/images/source1/source1_01628.png,1
source1_01629,data/images/source1/source1_01629.png,0
source1_01630,data/images/source1/source1_01630.png,1
source1_01631,data/images/source1/source1_01631.png,0
source1_01632,data/images/source1/source1_01632.png,1
source1_01633,data/images/source1/source1_01633.png,0
source1_01634,data/images/source1/source1_01634.png,0
source1_01635,data/images/source1/source1_01635.png,1
source1_01636,data/images/source1/source1_01636.png,0
source1_01637,data/images/source1/source1_01637.png,1
source1_01638,data/images/source1/source1_01638.png,1
source1_01639,data/images/source1/source1_01639.png,0
source1_01640,data/images/source1/source1_01640.png,1
source1_01641,data/images/source1/source1_01641.png,0
source1_01642,data/images/source1/source1_01642.png,1
source1_01643,data/images/source1/source1_01643.png,0
source1_01644,data/images/source1/source1_01644.png,0
source1_01645,data/images/source1/source1_01645.png,0
source1_01646,data/images/source1/source1_01646.png,0
source1_01647,data/images/source1/source1_01647.png,1
source1_01648,data/images/source1/source1_01648.png,1
source1_01649,data/images/source1/source1_01649.png,1
source1_01650,data/images/source1/source1_01650.png,1
source1_01651,data/images/source1/source1_01651.png,0
source1_01652,data/images/source1/source1_01652.png,0
source1_01653,data/images/source1/source1_01653.png,0
source1_01654,data/images/source1/source1_01654.png,0
source1_01655,data/images/source1/source1_01655.png,1
source1_01656,data/images/source1/source1_01656.png,0
source1_01657,data/images/source1/source1_01657.png,1
source1_01658,data/images/source1/source1_01658.png,1
source1_01659,data/images/source1/source1_01659.png,0
source1_01660,data/images/source1/source1_01660.png,1
source1_01661,data/images/source1/source1_01661.png,1
source1_01662,data/images/source1/source1_01662.png,0
source1_01663,data/images/source1/source1_01663.png,1
source1_01664,data/images/source1/source1_01664.png,0
source1_01665,data/images/source1/source1_01665.png,1
source1_01666,data/images/source1/source1_01666.png,1
source1_01667,data/images/source1/source1_01667.png,1
source1_01668,data/images/source1/source1_01668.png,1
source1_01669,data/images/source1/source1_01669.png,0
source1_01670,data/images/source1/source1_01670.png,0
source1_01671,data/images/source1/source1_01671.png,0
source1_01672,data/images/source1/source1_01672.png,0
source1_01673,data/images/source1/source1_01673.png,1
source1_01674,data/images/source1/source1_01674.png,1
source1_01675,data/images/source1/source1_01675.png,0
source1_01676,data/images/source1/source1_01676.png,0
source1_01677,data/images/source1/source1_01677.png,1
source1_01678,data/images/source1/source1_01678.png,0
source1_01679,data/images/source1/source1_01679.png,0
source1_01680,data/images/source1/source1_01680.png,0
source1_01681,data/images/source1/source1_01681.png,1
source1_01682,data/images/source1/source1_01682.png,1
source1_01683,data/images/source1/source1_01683.png,1
source1_01684,data/images/source1/source1_01684.png,1
source1_01685,data/images/source1/source1_01685.png,0
source1_01686,data/images/source1/source1_01686.png,0
source1_01687,data/images/source1/source1_01687.png,0
source1_01688,data/images/source1/source1_01688.png,0
source1_01689,data/images/source1/source1_01689.png,1
source1_01690,data/images/source1/source1_01690.png,0
source1_01691,data/images/source1/source1_01691.png,1
source1_01692,data/images/source1/source1_01692.png,0
source1_01693,data/images/source1/source1_01693.png,1
source1_01694,data/images/source1/source1_01694.png,0
source1_01695,data/images/source1/source1_01695.png,1
source1_01696,data/images/source1/source1_01696.png,0
source1_01697,data/images/source1/source1_01697.png,0
source1_01698,data/images/source1/source1_01698.png,0
source1_01699,data/images/source1/source1_01699.png,0
source1_01700,data/images/source1/source1_01700.png,0
source1_01701,data/images/source1/source1_01701.png,1
source1_01702,data/images/source1/source1_01702.png,0
source1_01703,data/images/source1/source1_01703.png,1
source1_01704,data/images/source1/source1_01704.png,1
source1_01705,data/images/source1/source1_01705.png,1
source1_01706,data/images/source1/source1_01706.png,0
source1_01707,data/images/source1/source1_01707.png,1
source1_01708,data/images/source1/source1_01708.png,0
source1_01709,data/images/source1/source1_01709.png,0
source1_01710,data/images/source1/source1_01710.png,1
source1_01711,data/images/source1/source1_01711.png,1
source1_01712,data/images/source1/source1_01712.png,0
source1_01713,data/images/source1/source1_01713.png,1
source1_01714,data/images/source1/source1_01714.png,1
source1_01715,data/images/source1/source1_01715.png,0
source1_01716,data/images/source1/source1_01716.png,1
source1_01717,data/images/source1/source1_01717.png,0
source1_01718,data/images/source1/source1_01718.png,0
source1_01719,data/images/source1/source1_01719.png,0
source1_01720,data/images/source1/source1_01720.png,1
source1_01721,data/images/source1/source1_01721.png,0
source1_01722,data/images/source1/source1_01722.png,1
source1_01723,data/images/source1/source1_01723.png,0
source1_01724,data/images/source1/source1_01724.png,0
source1_01725,data/images/source1/source1_01725.png,1
source1_01726,data/images/source1/source1_01726.png,0
source1_01727,data/images/source1/source1_01727.png,1
source1_01728,data/images/source1/source1_01728.png,1
source1_01729,data/images/source1/source1_01729.png,0
source1_01730,data/images/source1/source1_01730.png,0
source1_01731,data/images/source1/source1_01731.png,0
source1_01732,data/images/source1/source1_01732.png,0
source1_01733,data/images/source1/source1_01733.png,0
source1_01734,data/images/source1/source1_01734.png,0
source1_01735,data/images/source1/source1_01735.png,0
source1_01736,data/images/source1/source1_01736.png,1
source1_01737,data/images/source1/source1_01737.png,0
source1_01738,data/images/source1/source1_01738.png,0
source1_01739,data/images/source1/source1_01739.png,1
source1_01740,data/images/source1/source1_01740.png,1
source1_01741,data/images/source1/source1_01741.png,1
source1_01742,data/images/source1/source1_01742.png,1
source1_01743,data/images/source1/source1_01743.png,1
source1_01744,data/images/source1/source1_01744.png,0
source1_01745,data/images/source1/source1_01745.png,0
source1_01746,data/images/source1/source1_01746.png,1
source1_01747,data/images/source1/source1_01747.png,0
source1_01748,data/images/source1/source1_01748.png,1
source1_01749,data/images/source1/source1_01749.png,1
source1_01750,data/images/source1/source1_01750.png,1
source1_01751,data/images/source1/source1_01751.png,0
source1_01752,data/images/source1/source1_01752.png,0
source1_01753,data/images/source1/source1_01753.png,0
source1_01754,data/images/source1/source1_01754.png,1
source1_01755,data/images/source1/source1_01755.png,1
source1_01756,data/images/source1/source1_01756.png,1
source1_01757,data/images/source1/source1_01757.png,0
source1_01758,data/images/source1/source1_01758.png,0
source1_01759,data/images/source1/source1_01759.png,1
source1_01760,data/images/source1/source1_01760.png,1
source1_01761,data/images/source1/source1_01761.png,0
source1_01762,data/images/source1/source1_01762.png,1
source1_01763,data/images/source1/source1_01763.png,0
source1_01764,data/images/source1/source1_01764.png,1
source1_01765,data/images/source1/source1_01765.png,1
source1_01766,data/images/source1/source1_01766.png,1
source1_01767,data/images/source1/source1_01767.png,0
source1_01768,data/images/source1/source1_01768.png,1
source1_01769,data/images/source1/source1_01769.png,0
source1_01770,data/images/source1/source1_01770.png,1
source1_01771,data/images/source1/source1_01771.png,1
source1_01772,data/images/source1/source1_01772.png,0
source1_01773,data/images/source1/source1_01773.png,1
source1_01774,data/images/source1/source1_01774.png,0
source1_01775,data/images/source1/source1_01775.png,0
source1_01776,data/images/source1/source1_01776.png,0
source1_01777,data/images/source1/source1_01777.png,1
source1_01778,data/images/source1/source1_01778.png,0
source1_01779,data/images/source1/source1_01779.png,1
source1_01780,data/images/source1/source1_01780.png,0
source1_01781,data/images/source1/source1_01781.png,1
source1_01782,data/images/source1/source1_01782.png,1
source1_01783,data/images/source1/source1_01783.png,0
source1_01784,data/images/source1/source1_01784.png,1
source1_01785,data/images/source1/source1_01785.png,0
source1_01786,data/images/source1/source1_01786.png,1
source1_01787,data/images/source1/source1_01787.png,0
source1_01788,data/images/source1/source1_01788.png,0
source1_01789,data/images/source1/source1_01789.png,1
source1_01790,data/images/source1/source1_01790.png,1
source1_01791,data/images/source1/source1_01791.png,0
source1_01792,data/images/source1/source1_01792.png,1
source1_01793,data/images/source1/source1_01793.png,1
source1_01794,data/images/source1/source1_01794.png,1
source1_01795,data/images/source1/source1_01795.png,0
source1_01796,data/images/source1/source1_01796.png,1
source1_01797,data/images/source1/source1_01797.png,1
source1_01798,data/images/source1/source1_01798.png,0
source1_01799,data/images/source1/source1_01799.png,1
source1_01800,data/images/source1/source1_01800.png,1
source1_01801,data/images/source1/source1_01801.png,1
source1_01802,data/images/source1/source1_01802.png,1
source1_01803,data/images/source1/source1_01803.png,0
source1_01804,data/images/source1/source1_01804.png,0
source1_01805,data/images/source1/source1_01805.png,0
source1_01806,data/images/source1/source1_01806.png,0
source1_01807,data/images/source1/source1_01807.png,0
source1_01808,data/images/source1/source1_01808.png,1
source1_01809,data/images/source1/source1_01809.png,0
source1_01810,data/images/source1/source1_01810.png,1
source1_01811,data/images/source1/source1_01811.png,1
source1_01812,data/images/source1/source1_01812.png,0
source1_01813,data/images/source1/source1_01813.png,0
source1_01814,data/images/source1/source1_01814.png,1
source1_01815,data/images/source1/source1_01815.png,1
source1_01816,data/images/source1/source1_01816.png,1
source1_01817,data/images/source1/source1_01817.png,0
source1_01818,data/images/source1/source1_01818.png,0
source1_01819,data/images/source1/source1_01819.png,0
source1_01820,data/images/source1/source1_01820.png,0
source1_01821,data/images/source1/source1_01821.png,1
source1_01822,data/images/source1/source1_01822.png,1
source1_01823,data/images/source1/source1_01823.png,1
source1_01824,data/images/source1/source1_01824.png,1
source1_01825,data/images/source1/source1_01825.png,0
source1_01826,data/images/source1/source1_01826.png,0
source1_01827,data/images/source1/source1_01827.png,0
source1_01828,data/images/source1/source1_01828.png,0
source1_01829,data/images/source1/source1_01829.png,0
source1_01830,data/images/source1/source1_01830.png,0
source1_01831,data/images/source1/source1_01831.png,1
source1_01832,data/images/source1/source1_01832.png,1
source1_01833,data/images/source1/source1_01833.png,0
source1_01834,data/images/source1/source1_01834.png,0
source1_01835,data/images/source1/source1_01835.png,1
source1_01836,data/images/source1/source1_01836.png,1
source1_01837,data/images/source1/source1_01837.png,0
source1_01838,data/images/source1/source1_01838.png,0
source1_01839,data/images/source1/source1_01839.png,0
source1_01840,data/images/source1/source1_01840.png,1
source1_01841,data/images/source1/source1_01841.png,1
source1_01842,data/images/source1/source1_01842.png,0
source1_01843,data/images/source1/source1_01843.png,0
source1_01844,data/images/source1/source1_01844.png,1
source1_01845,data/images/source1/source1_01845.png,1
source1_01846,data/images/source1/source1_01846.png,1
source1_01847,data/images/source1/source1_01847.png,0
source1_01848,data/images/source1/source1_01848.png,1
source1_01849,data/images/source1/source1_01849.png,0
source1_01850,data/images/source1/source1_01850.png,1
source1_01851,data/images/source1/source1_01851.png,0
source1_01852,data/images/source1/source1_01852.png,0
source1_01853,data/images/source1/source1_01853.png,0
source1_01854,data/images/source1/source1_01854.png,0
source1_01855,data/images/source1/source1_01855.png,0
source1_01856,data/images/source1/source1_01856.png,0
source1_01857,data/images/source1/source1_01857.png,1
source1_01858,data/images/source1/source1_01858.png,1
source1_01859,data/images/source1/source1_01859.png,0
source1_01860,data/images/source1/source1_01860.png,1
source1_01861,data/images/source1/source1_01861.png,1
source1_01862,data/images/source1/source1_01862.png,0
source1_01863,data/images/source1/source1_01863.png,0
source1_01864,data/images/source1/source1_01864.png,1
source1_01865,data/images/source1/source1_01865.png,0
source1_01866,data/images/source1/source1_01866.png,0
source1_01867,data/images/source1/source1_01867.png,0
source1_01868,data/images/source1/source1_01868.png,1
source1_01869,data/images/source1/source1_01869.png,0
source1_01870,data/images/source1/source1_01870.png,0
source1_01871,data/images/source1/source1_01871.png,0
source1_01872,data/images/source1/source1_01872.png,0
source1_01873,data/images/source1/source1_01873.png,1
source1_01874,data/images/source1/source1_01874.png,0
source1_01875,data/images/source1/source1_01875.png,1
source1_01876,data/images/source1/source1_01876.png,0
source1_01877,data/images/source1/source1_01877.png,0
source1_01878,data/images/source1/source1_01878.png,1
source1_01879,data/images/source1/source1_01879.png,1
source1_01880,data/images/source1/source1_01880.png,0
source1_01881,data/images/source1/source1_01881.png,0
source1_01882,data/images/source1/source1_01882.png,1
source1_01883,data/images/source1/source1_01883.png,1
source1_01884,data/images/source1/source1_01884.png,0
source1_01885,data/images/source1/source1_01885.png,1
source1_01886,data/images/source1/source1_01886.png,1
source1_01887,data/images/source1/source1_01887.png,1
source1_01888,data/images/source1/source1_01888.png,0
source1_01889,data/images/source1/source1_01889.png,0
source1_01890,data/images/source1/source1_01890.png,1
source1_01891,data/images/source1/source1_01891.png,0
source1_01892,data/images/source1/source1_01892.png,0
source1_01893,data/images/source1/source1_01893.png,1
source1_01894,data/images/source1/source1_01894.png,0
source1_01895,data/images/source1/source1_01895.png,1
source1_01896,data/images/source1/source1_01896.png,0
source1_01897,data/images/source1/source1_01897.png,1
source1_01898,data/images/source1/source1_01898.png,1
source1_01899,data/images/source1/source1_01899.png,0
source1_01900,data/images/source1/source1_01900.png,1
source1_01901,data/images/source1/source1_01901.png,0
source1_01902,data/images/source1/source1_01902.png,1
source1_01903,data/images/source1/source1_01903.png,0
source1_01904,data/images/source1/source1_01904.png,1
source1_01905,data/images/source1/source1_01905.png,1
source1_01906,data/images/source1/source1_01906.png,0
source1_01907,data/images/source1/source1_01907.png,0
source1_01908,data/images/source1/source1_01908.png,0
source1_01909,data/images/source1/source1_01909.png,0
source1_01910,data/images/source1/source1_01910.png,0
source1_01911,data/images/source1/source1_01911.png,1
source1_01912,data/images/source1/source1_01912.png,0
source1_01913,data/images/source1/source1_01913.png,1
source1_01914,data/images/source1/source1_01914.png,0
source1_01915,data/images/source1/source1_01915.png,1
source1_01916,data/images/source1/source1_01916.png,0
source1_01917,data/images/source1/source1_01917.png,1
source1_01918,data/images/source1/source1_01918.png,1
source1_01919,data/images/source1/source1_01919.png,1
source1_01920,data/images/source1/source1_01920.png,1
source1_01921,data/images/source1/source1_01921.png,0
source1_01922,data/images/source1/source1_01922.png,0
source1_01923,data/images/source1/source1_01923.png,0
source1_01924,data/images/source1/source1_01924.png,1
source1_01925,data/images/source1/source1_01925.png,0
source1_01926,data/images/source1/source1_01926.png,0
source1_01927,data/images/source1/source1_01927.png,0
source1_01928,data/images/source1/source1_01928.png,1
source1_01929,data/images/source1/source1_01929.png,1
source1_01930,data/images/source1/source1_01930.png,1
source1_01931,data/images/source1/source1_01931.png,1
source1_01932,data/images/source1/source1_01932.png,0
source1_01933,data/images/source1/source1_01933.png,1
source1_01934,data/images/source1/source1_01934.png,0
source1_01935,data/images/source1/source1_01935.png,1
source1_01936,data/images/source1/source1_01936.png,1
source1_01937,data/images/source1/source1_01937.png,0
source1_01938,data/images/source1/source1_01938.png,1
source1_01939,data/images/source1/source1_01939.png,1
source1_01940,data/images/source1/source1_01940.png,0
source1_01941,data/images/source1/source1_01941.png,1
source1_01942,data/images/source1/source1_01942.png,1
source1_01943,data/images/source1/source1_01943.png,1
source1_01944,data/images/source1/source1_01944.png,1
source1_01945,data/images/source1/source1_01945.png,1
source1_01946,data/images/source1/source1_01946.png,1
source1_01947,data/images/source1/source1_01947.png,0
source1_01948,data/images/source1/source1_01948.png,0
source1_01949,data/images/source1/source1_01949.png,0
source1_01950,data/images/source1/source1_01950.png,0
source1_01951,data/images/source1/source1_01951.png,1
source1_01952,data/images/source1/source1_01952.png,1
source1_01953,data/images/source1/source1_01953.png,1
source1_01954,data/images/source1/source1_01954.png,1
source1_01955,data/images/source1/source1_01955.png,0
source1_01956,data/images/source1/source1_01956.png,0
source1_01957,data/images/source1/source1_01957.png,0
source1_01958,data/images/source1/source1_01958.png,0
source1_01959,data/images/source1/source1_01959.png,0
source1_01960,data/images/source1/source1_01960.png,0
source1_01961,data/images/source1/source1_01961.png,1
source1_01962,data/images/source1/source1_01962.png,0
source1_01963,data/images/source1/source1_01963.png,1
source1_01964,data/images/source1/source1_01964.png,1
source1_01965,data/images/source1/source1_01965.png,0
source1_01966,data/images/source1/source1_01966.png,1
source1_01967,data/images/source1/source1_01967.png,1
source1_01968,data/images/source1/source1_01968.png,1
source1_01969,data/images/source1/source1_01969.png,0
source1_01970,data/images/source1/source1_01970.png,1
source1_01971,data/images/source1/source1_01971.png,0
source1_01972,data/images/source1/source1_01972.png,0
source1_01973,data/images/source1/source1_01973.png,0
source1_01974,data/images/source1/source1_01974.png,1
source1_01975,data/images/source1/source1_01975.png,0
source1_01976,data/images/source1/source1_01976.png,0
source1_01977,data/images/source1/source1_01977.png,0
source1_01978,data/images/source1/source1_01978.png,1
